language,domain,tokenizer,flores_premium,domain_premium,domain_ci_lower,domain_ci_upper,n_sentences,rel_diff,flag
mya_Mymr,opus100,mistral,8.3651623217032,7.997752240593962,7.825457176080095,8.196256673824616,2000,0.043921452684307485,ok
mya_Mymr,opus100,qwen2.5,9.126943501997143,9.07635537713889,8.86983367897418,9.28742133561436,2000,0.005542723568649604,ok
mya_Mymr,bible,deepseek-v3,5.378598606972918,4.60700477069861,4.529921847934135,4.691012194963022,1581,0.143456296454991,ok
mya_Mymr,bible,gemma-2,4.910356177330155,4.027400728382155,3.96165046954397,4.101740606238371,1581,0.17981494968213865,ok
mya_Mymr,bible,gpt-2,17.104329250504772,12.105772865812284,11.90116401046248,12.316809168167312,1581,0.292239251916001,ok
mya_Mymr,bible,gpt-4,11.817972965315924,9.122637643709325,8.970091795301043,9.27501336098248,1581,0.2280708654112703,ok
mya_Mymr,bible,gpt-4o,3.210522755922246,2.7460068249770453,2.6978122273298273,2.797510460531149,1581,0.1446854503953718,ok
mya_Mymr,bible,llama-3,11.821657328789206,9.124765450996403,8.972294081181948,9.277107137632258,1581,0.22813145422724102,ok
mya_Mymr,bible,mistral,8.3651623217032,6.725342984953907,6.619407826055622,6.837351105973749,1581,0.19602958958666278,ok
mya_Mymr,bible,qwen2.5,9.126943501997143,7.218160146308599,7.09585495683764,7.340421033763526,1581,0.20913719420645774,ok
